date,division,district,upazila,disease,cases,deaths,population
2024-09-26,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2024-09-26,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-09-26,Khulna,Jashore,Jashore Sadar,Dengue,19,0,200000
2024-09-26,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2024-09-29,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2024-09-29,Dhaka,Dhaka District,Dhamrai,Dengue,12,0,200000
2024-09-29,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2024-09-29,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-09-29,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2024-09-29,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2024-09-30,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2024-09-30,Dhaka,Dhaka District,Dhamrai,Dengue,16,0,200000
2024-09-30,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2024-09-30,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-09-30,Khulna,Jashore,Jashore Sadar,Dengue,10,0,200000
2024-09-30,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-10-01,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2024-10-01,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2024-10-01,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-10-01,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-10-01,Khulna,Jashore,Jashore Sadar,Dengue,6,0,200000
2024-10-01,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-10-02,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2024-10-02,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2024-10-02,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-10-02,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-10-02,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-10-02,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-10-03,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-10-03,Dhaka,Dhaka District,Dhamrai,Dengue,0,0,200000
2024-10-03,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2024-10-03,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2024-10-03,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-10-03,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2024-10-06,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-10-06,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2024-10-06,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-10-06,Khulna,Jashore,Jashore Sadar,Measles,6,0,200000
2024-10-06,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-10-06,Khulna,Jashore,Jashore Sadar,Diarrhea,12,0,200000
2024-10-07,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-10-07,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-10-07,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-10-07,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2024-10-07,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-10-07,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2024-10-08,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2024-10-08,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-10-08,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2024-10-08,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-10-08,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-10-08,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2024-10-09,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-10-09,Dhaka,Dhaka District,Dhamrai,Dengue,6,0,200000
2024-10-09,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-10-09,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2024-10-09,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2024-10-09,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-10-10,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-10-10,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2024-10-10,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2024-10-10,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-10-10,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-10-10,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-10-13,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2024-10-13,Dhaka,Dhaka District,Dhamrai,Dengue,0,0,200000
2024-10-13,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2024-10-13,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-10-13,Khulna,Jashore,Jashore Sadar,Dengue,6,0,200000
2024-10-13,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-10-14,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2024-10-14,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-10-14,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-10-14,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-10-14,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-10-14,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-10-15,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-10-15,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-10-15,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2024-10-15,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-10-15,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-10-15,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-10-16,Dhaka,Dhaka District,Dhamrai,Measles,5,0,200000
2024-10-16,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-10-16,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2024-10-16,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2024-10-16,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2024-10-16,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-10-17,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-10-17,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2024-10-17,Dhaka,Dhaka District,Dhamrai,Diarrhea,9,0,200000
2024-10-17,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-10-17,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2024-10-17,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-10-20,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-10-20,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-10-20,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2024-10-20,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2024-10-20,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-10-20,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2024-10-21,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2024-10-21,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-10-21,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2024-10-21,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-10-21,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-10-21,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-10-22,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2024-10-22,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-10-22,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2024-10-22,Khulna,Jashore,Jashore Sadar,Measles,5,0,200000
2024-10-22,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-10-22,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2024-10-23,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-10-23,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-10-23,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2024-10-23,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2024-10-23,Khulna,Jashore,Jashore Sadar,Dengue,6,0,200000
2024-10-23,Khulna,Jashore,Jashore Sadar,Diarrhea,10,0,200000
2024-10-24,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-10-24,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-10-24,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2024-10-24,Khulna,Jashore,Jashore Sadar,Measles,4,0,200000
2024-10-24,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-10-24,Khulna,Jashore,Jashore Sadar,Diarrhea,1,0,200000
2024-10-27,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-10-27,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2024-10-27,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2024-10-27,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-10-27,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-10-27,Khulna,Jashore,Jashore Sadar,Diarrhea,9,0,200000
2024-10-28,Dhaka,Dhaka District,Dhamrai,Measles,5,0,200000
2024-10-28,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-10-28,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-10-28,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-10-28,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-10-28,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-10-29,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2024-10-29,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2024-10-29,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2024-10-29,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-10-29,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2024-10-29,Khulna,Jashore,Jashore Sadar,Diarrhea,1,0,200000
2024-10-30,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2024-10-30,Dhaka,Dhaka District,Dhamrai,Dengue,6,0,200000
2024-10-30,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-10-30,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2024-10-30,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-10-30,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-10-31,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-10-31,Dhaka,Dhaka District,Dhamrai,Dengue,0,0,200000
2024-10-31,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-10-31,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-10-31,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2024-10-31,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2024-11-03,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-11-03,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-11-03,Dhaka,Dhaka District,Dhamrai,Diarrhea,10,0,200000
2024-11-03,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-11-03,Khulna,Jashore,Jashore Sadar,Dengue,4,0,200000
2024-11-03,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2024-11-04,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-11-04,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2024-11-04,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-11-04,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2024-11-04,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-11-04,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-11-05,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2024-11-05,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-11-05,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2024-11-05,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-11-05,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-11-05,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2024-11-06,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2024-11-06,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-11-06,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2024-11-06,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-11-06,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-11-06,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2024-11-07,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-11-07,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-11-07,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2024-11-07,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2024-11-07,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-11-07,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-11-10,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2024-11-10,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2024-11-10,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-11-10,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-11-10,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-11-10,Khulna,Jashore,Jashore Sadar,Diarrhea,1,0,200000
2024-11-11,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2024-11-11,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2024-11-11,Dhaka,Dhaka District,Dhamrai,Diarrhea,5,0,200000
2024-11-11,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-11-11,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-11-11,Khulna,Jashore,Jashore Sadar,Diarrhea,1,0,200000
2024-11-12,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-11-12,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2024-11-12,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2024-11-12,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-11-12,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-11-12,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2024-11-13,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2024-11-13,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-11-13,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-11-13,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-11-13,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-11-13,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-11-14,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-11-14,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-11-14,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-11-14,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-11-14,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-11-14,Khulna,Jashore,Jashore Sadar,Diarrhea,6,0,200000
2024-11-17,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2024-11-17,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2024-11-17,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2024-11-17,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-11-17,Khulna,Jashore,Jashore Sadar,Dengue,7,0,200000
2024-11-17,Khulna,Jashore,Jashore Sadar,Diarrhea,9,0,200000
2024-11-18,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-11-18,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-11-18,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-11-18,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-11-18,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-11-18,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-11-19,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-11-19,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-11-19,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-11-19,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-11-19,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-11-19,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-11-20,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2024-11-20,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-11-20,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2024-11-20,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-11-20,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-11-20,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2024-11-21,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2024-11-21,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-11-21,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2024-11-21,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-11-21,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-11-21,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-11-24,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-11-24,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-11-24,Dhaka,Dhaka District,Dhamrai,Diarrhea,7,0,200000
2024-11-24,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2024-11-24,Khulna,Jashore,Jashore Sadar,Dengue,0,0,200000
2024-11-24,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-11-25,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-11-25,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-11-25,Dhaka,Dhaka District,Dhamrai,Diarrhea,2,0,200000
2024-11-25,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-11-25,Khulna,Jashore,Jashore Sadar,Dengue,6,0,200000
2024-11-25,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2024-11-26,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-11-26,Dhaka,Dhaka District,Dhamrai,Dengue,5,0,200000
2024-11-26,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-11-26,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-11-26,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-11-26,Khulna,Jashore,Jashore Sadar,Diarrhea,7,0,200000
2024-11-27,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2024-11-27,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2024-11-27,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2024-11-27,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-11-27,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-11-27,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-11-28,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-11-28,Dhaka,Dhaka District,Dhamrai,Dengue,0,0,200000
2024-11-28,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-11-28,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-11-28,Khulna,Jashore,Jashore Sadar,Dengue,7,0,200000
2024-11-28,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2024-12-01,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-12-01,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-12-01,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2024-12-01,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2024-12-01,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-12-01,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-12-02,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-12-02,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-12-02,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2024-12-02,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-12-02,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2024-12-02,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-12-03,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-12-03,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-12-03,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2024-12-03,Khulna,Jashore,Jashore Sadar,Measles,0,0,200000
2024-12-03,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-12-03,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-12-04,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2024-12-04,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2024-12-04,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2024-12-04,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-12-04,Khulna,Jashore,Jashore Sadar,Dengue,5,0,200000
2024-12-04,Khulna,Jashore,Jashore Sadar,Diarrhea,3,0,200000
2024-12-05,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2024-12-05,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2024-12-05,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-12-05,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-12-05,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-12-05,Khulna,Jashore,Jashore Sadar,Diarrhea,1,0,200000
2024-12-08,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-12-08,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2024-12-08,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2024-12-08,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-12-08,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-12-08,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-12-09,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2024-12-09,Dhaka,Dhaka District,Dhamrai,Dengue,6,0,200000
2024-12-09,Dhaka,Dhaka District,Dhamrai,Diarrhea,0,0,200000
2024-12-09,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-12-09,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-12-09,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2024-12-10,Dhaka,Dhaka District,Dhamrai,Measles,4,0,200000
2024-12-10,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2024-12-10,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-12-10,Khulna,Jashore,Jashore Sadar,Measles,2,0,200000
2024-12-10,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-12-10,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2024-12-11,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-12-11,Dhaka,Dhaka District,Dhamrai,Dengue,1,0,200000
2024-12-11,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-12-11,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-12-11,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-12-11,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-12-12,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-12-12,Dhaka,Dhaka District,Dhamrai,Dengue,2,0,200000
2024-12-12,Dhaka,Dhaka District,Dhamrai,Diarrhea,8,0,200000
2024-12-12,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-12-12,Khulna,Jashore,Jashore Sadar,Dengue,2,0,200000
2024-12-12,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-12-15,Dhaka,Dhaka District,Dhamrai,Measles,0,0,200000
2024-12-15,Dhaka,Dhaka District,Dhamrai,Dengue,3,0,200000
2024-12-15,Dhaka,Dhaka District,Dhamrai,Diarrhea,4,0,200000
2024-12-15,Khulna,Jashore,Jashore Sadar,Measles,3,0,200000
2024-12-15,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-12-15,Khulna,Jashore,Jashore Sadar,Diarrhea,4,0,200000
2024-12-16,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
2024-12-16,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-12-16,Dhaka,Dhaka District,Dhamrai,Diarrhea,1,0,200000
2024-12-16,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-12-16,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-12-16,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2024-12-17,Dhaka,Dhaka District,Dhamrai,Measles,2,0,200000
2024-12-17,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-12-17,Dhaka,Dhaka District,Dhamrai,Diarrhea,3,0,200000
2024-12-17,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-12-17,Khulna,Jashore,Jashore Sadar,Dengue,1,0,200000
2024-12-17,Khulna,Jashore,Jashore Sadar,Diarrhea,2,0,200000
2024-12-18,Dhaka,Dhaka District,Dhamrai,Measles,1,0,200000
2024-12-18,Dhaka,Dhaka District,Dhamrai,Dengue,4,0,200000
2024-12-18,Dhaka,Dhaka District,Dhamrai,Diarrhea,6,0,200000
2024-12-18,Khulna,Jashore,Jashore Sadar,Measles,1,0,200000
2024-12-18,Khulna,Jashore,Jashore Sadar,Dengue,3,0,200000
2024-12-18,Khulna,Jashore,Jashore Sadar,Diarrhea,5,0,200000
2024-12-19,Dhaka,Dhaka District,Dhamrai,Measles,3,0,200000
